,open,high,low,close,volume
2022-01-20 10:45:00,1274.52,1289.35,1271.17,1285.97,1911.0
2022-01-20 11:00:00,1285.97,1291.14,1272.15,1277.28,1554.0
2022-01-20 11:15:00,1277.28,1286.35,1274.04,1283.09,1241.0
2022-01-20 11:30:00,1283.09,1286.98,1280.57,1284.46,1433.0
2022-01-20 11:45:00,1284.46,1297.99,1283.37,1296.89,1267.0
2022-01-20 12:00:00,1296.89,1323.56,1296.84,1323.51,4685.0
2022-01-20 12:15:00,1323.51,1330.45,1310.27,1317.19,3102.0
2022-01-20 12:30:00,1317.19,1321.37,1307.58,1311.75,1081.0
2022-01-20 12:45:00,1311.75,1318.45,1297.47,1304.14,1587.0
2022-01-20 13:00:00,1304.14,1304.17,1299.5,1299.53,862.0
2022-01-20 13:15:00,1299.53,1307.56,1288.94,1296.95,855.0
2022-01-20 13:30:00,1296.95,1299.29,1289.76,1292.09,3542.0
2022-01-20 13:45:00,1292.09,1292.28,1288.02,1288.2,826.0
2022-01-20 14:00:00,1288.2,1289.45,1276.59,1277.83,2087.0
2022-01-20 14:15:00,1277.83,1287.77,1275.82,1285.75,1524.0
2022-01-20 14:30:00,1285.75,1294.1,1281.93,1290.27,853.0
2022-01-20 14:45:00,1290.27,1291.86,1287.5,1289.08,627.0
2022-01-20 15:00:00,1289.08,1307.32,1285.64,1303.84,646.0
2022-01-20 15:15:00,1303.84,1306.26,1302.6,1305.02,1845.0
2022-01-20 15:30:00,1305.02,1331.8,1300.27,1326.97,6572.0
2022-01-20 15:45:00,1326.97,1333.88,1313.43,1320.3,2027.0
2022-01-20 16:00:00,1320.3,1340.44,1317.74,1337.83,6060.0
2022-01-20 16:15:00,1337.83,1366.87,1333.4,1362.36,1740.0
2022-01-20 16:30:00,1362.36,1371.49,1332.88,1341.88,1801.0
2022-01-20 16:45:00,1341.88,1379.42,1336.6,1374.02,1897.0
2022-01-20 17:00:00,1374.02,1393.72,1366.38,1386.01,3427.0
2022-01-20 17:15:00,1386.01,1403.48,1380.14,1397.55,1896.0
2022-01-20 17:30:00,1397.55,1405.36,1394.24,1402.03,2058.0
2022-01-20 17:45:00,1402.03,1403.85,1383.99,1385.79,2953.0
2022-01-20 18:00:00,1385.79,1388.29,1374.31,1376.79,2795.0
2022-01-20 18:15:00,1376.79,1392.8,1369.98,1385.94,2298.0
2022-01-20 18:30:00,1385.94,1409.1,1383.65,1406.77,2472.0
2022-01-20 18:45:00,1406.77,1408.54,1405.66,1407.42,3897.0
2022-01-20 19:00:00,1407.42,1421.93,1403.97,1418.45,1611.0
2022-01-20 19:15:00,1418.45,1421.43,1401.45,1404.39,1713.0
2022-01-20 19:30:00,1404.39,1405.21,1400.89,1401.71,1057.0
2022-01-20 19:45:00,1401.71,1422.39,1399.4,1420.05,886.0
2022-01-20 20:00:00,1420.05,1432.74,1413.41,1426.07,1224.0
2022-01-20 20:15:00,1426.07,1427.93,1420.87,1422.73,1541.0
2022-01-20 20:30:00,1422.73,1423.01,1408.8,1409.09,914.0
2022-01-20 20:45:00,1409.09,1422.87,1402.03,1415.78,1350.0
2022-01-20 21:00:00,1415.78,1424.59,1404.23,1413.02,938.0
2022-01-20 21:15:00,1413.02,1427.35,1407.4,1421.69,1097.0
2022-01-20 21:30:00,1421.69,1423.76,1402.89,1404.93,987.0
2022-01-20 21:45:00,1404.93,1416.56,1402.83,1414.45,1471.0
2022-01-20 22:00:00,1414.45,1421.02,1382.51,1388.96,1098.0
2022-01-20 22:15:00,1388.96,1392.42,1383.22,1386.67,1076.0
2022-01-20 22:30:00,1386.67,1392.21,1365.23,1370.71,911.0
2022-01-20 22:45:00,1370.71,1375.37,1365.32,1369.97,1675.0
2022-01-20 23:00:00,1369.97,1369.99,1369.04,1369.05,2028.0
2022-01-20 23:15:00,1369.05,1379.85,1356.09,1366.87,1228.0
2022-01-20 23:30:00,1366.87,1369.49,1361.83,1364.44,583.0
2022-01-20 23:45:00,1364.44,1386.19,1352.01,1373.67,467.0
2022-01-21 00:00:00,1373.67,1374.55,1357.57,1358.44,873.0
2022-01-21 00:15:00,1358.44,1360.89,1352.96,1355.41,432.0
2022-01-21 00:30:00,1355.41,1359.17,1349.74,1353.5,1755.0
2022-01-21 00:45:00,1353.5,1359.5,1348.73,1354.73,525.0
2022-01-21 01:00:00,1354.73,1361.99,1352.76,1360.01,936.0
2022-01-21 01:15:00,1360.01,1361.16,1350.2,1351.34,1008.0
2022-01-21 01:30:00,1351.34,1358.67,1348.31,1355.63,778.0
2022-01-21 01:45:00,1355.63,1363.06,1354.47,1361.9,813.0
2022-01-21 02:00:00,1361.9,1364.53,1358.69,1361.31,1046.0
2022-01-21 02:15:00,1361.31,1362.62,1351.86,1353.15,678.0
2022-01-21 02:30:00,1353.15,1359.82,1351.7,1358.37,981.0
2022-01-21 02:45:00,1358.37,1362.04,1357.08,1360.75,1818.0
2022-01-21 03:00:00,1360.75,1372.32,1352.53,1364.09,620.0
2022-01-21 03:15:00,1364.09,1367.84,1352.13,1355.86,426.0
2022-01-21 03:30:00,1355.86,1362.47,1354.61,1361.22,1511.0
2022-01-21 03:45:00,1361.22,1365.65,1354.34,1358.76,479.0
2022-01-21 04:00:00,1358.76,1369.93,1351.57,1362.71,917.0
2022-01-21 04:15:00,1362.71,1369.42,1352.83,1359.52,596.0
2022-01-21 04:30:00,1359.52,1369.53,1352.59,1362.58,556.0
2022-01-21 04:45:00,1362.58,1369.23,1348.91,1355.53,571.0
2022-01-21 05:00:00,1355.53,1362.11,1353.81,1360.39,437.0
2022-01-21 05:15:00,1360.39,1364.44,1350.89,1354.92,539.0
2022-01-21 05:30:00,1354.92,1356.94,1339.57,1341.56,585.0
2022-01-21 05:45:00,1341.56,1346.56,1341.26,1346.26,698.0
2022-01-21 06:00:00,1346.26,1350.54,1343.31,1347.59,498.0
2022-01-21 06:15:00,1347.59,1356.11,1345.26,1353.77,1009.0
2022-01-21 06:30:00,1353.77,1355.57,1351.7,1353.5,1268.0
2022-01-21 06:45:00,1353.5,1359.63,1349.25,1355.37,992.0
2022-01-21 07:00:00,1355.37,1365.8,1352.94,1363.36,784.0
2022-01-21 07:15:00,1363.36,1366.95,1355.48,1359.06,952.0
2022-01-21 07:30:00,1359.06,1360.23,1351.02,1352.18,515.0
2022-01-21 07:45:00,1352.18,1365.52,1344.62,1357.94,565.0
2022-01-21 08:00:00,1357.94,1363.67,1357.0,1362.72,1227.0
2022-01-21 08:15:00,1362.72,1365.64,1358.94,1361.85,602.0
2022-01-21 08:30:00,1361.85,1374.28,1353.97,1366.37,1941.0
2022-01-21 08:45:00,1366.37,1377.43,1364.26,1375.3,575.0
2022-01-21 09:00:00,1375.3,1380.7,1369.45,1374.84,1603.0
2022-01-21 09:15:00,1374.84,1374.95,1352.25,1352.37,824.0
2022-01-21 09:30:00,1352.37,1354.59,1343.23,1345.45,4926.0
2022-01-21 09:45:00,1345.45,1368.44,1345.2,1368.18,1248.0
2022-01-21 10:00:00,1368.18,1384.12,1363.15,1379.05,2179.0
2022-01-21 10:15:00,1379.05,1401.85,1374.25,1396.98,1114.0
2022-01-21 10:30:00,1396.98,1397.69,1395.53,1396.24,1561.0
2022-01-21 10:45:00,1396.24,1398.23,1380.92,1382.89,1887.0
2022-01-21 11:00:00,1382.89,1393.34,1376.24,1386.67,752.0
2022-01-21 11:15:00,1386.67,1390.02,1383.73,1387.08,1352.0
2022-01-21 11:30:00,1387.08,1399.99,1385.44,1398.34,819.0
2022-01-21 11:45:00,1398.34,1400.37,1393.74,1395.77,3824.0
2022-01-21 12:00:00,1395.77,1406.97,1382.13,1393.31,1264.0
2022-01-21 12:15:00,1393.31,1394.22,1384.1,1385.0,836.0
2022-01-21 12:30:00,1385.0,1390.71,1380.91,1386.62,1031.0
2022-01-21 12:45:00,1386.62,1388.36,1376.33,1378.06,962.0
2022-01-21 13:00:00,1378.06,1383.45,1371.33,1376.72,883.0
2022-01-21 13:15:00,1376.72,1388.44,1373.44,1385.14,940.0
2022-01-21 13:30:00,1385.14,1396.47,1383.88,1395.2,1111.0
2022-01-21 13:45:00,1395.2,1410.97,1387.97,1403.7,1087.0
2022-01-21 14:00:00,1403.7,1417.45,1400.06,1413.78,1008.0
2022-01-21 14:15:00,1413.78,1417.04,1409.4,1412.66,1159.0
2022-01-21 14:30:00,1412.66,1414.5,1408.89,1410.73,1545.0
2022-01-21 14:45:00,1410.73,1413.2,1407.9,1410.37,1049.0
2022-01-21 15:00:00,1410.37,1428.52,1406.5,1424.61,762.0
2022-01-21 15:15:00,1424.61,1427.85,1419.66,1422.89,670.0
2022-01-21 15:30:00,1422.89,1428.6,1418.6,1424.3,900.0
2022-01-21 15:45:00,1424.3,1428.29,1414.03,1418.01,692.0
2022-01-21 16:00:00,1418.01,1423.62,1408.28,1413.88,986.0
2022-01-21 16:15:00,1413.88,1417.46,1409.79,1413.37,597.0
2022-01-21 16:30:00,1413.37,1425.57,1404.62,1416.79,1686.0
2022-01-21 16:45:00,1416.79,1430.45,1413.69,1427.32,656.0
2022-01-21 17:00:00,1427.32,1448.7,1422.61,1443.94,582.0
2022-01-21 17:15:00,1443.94,1452.55,1443.36,1451.97,666.0
2022-01-21 17:30:00,1451.97,1455.76,1444.63,1448.4,1141.0
2022-01-21 17:45:00,1448.4,1450.14,1434.53,1436.26,1312.0
2022-01-21 18:00:00,1436.26,1439.01,1429.89,1432.64,603.0
2022-01-21 18:15:00,1432.64,1439.5,1432.19,1439.04,422.0
2022-01-21 18:30:00,1439.04,1439.48,1427.24,1427.68,684.0
2022-01-21 18:45:00,1427.68,1429.65,1427.61,1429.58,1607.0
2022-01-21 19:00:00,1429.58,1439.06,1419.7,1429.18,904.0
2022-01-21 19:15:00,1429.18,1434.36,1422.39,1427.56,450.0
2022-01-21 19:30:00,1427.56,1449.13,1422.61,1444.13,611.0
2022-01-21 19:45:00,1444.13,1456.22,1441.44,1453.51,943.0
2022-01-21 20:00:00,1453.51,1455.93,1440.56,1442.96,625.0
2022-01-21 20:15:00,1442.96,1448.91,1437.21,1443.15,1581.0
2022-01-21 20:30:00,1443.15,1445.39,1435.71,1437.94,1268.0
2022-01-21 20:45:00,1437.94,1446.95,1433.1,1442.1,1326.0
2022-01-21 21:00:00,1442.1,1461.86,1435.89,1455.59,1633.0
2022-01-21 21:15:00,1455.59,1463.55,1452.47,1460.41,489.0
2022-01-21 21:30:00,1460.41,1479.25,1453.82,1472.6,660.0
2022-01-21 21:45:00,1472.6,1486.66,1469.94,1483.98,753.0
2022-01-21 22:00:00,1483.98,1491.23,1480.91,1488.16,1144.0
2022-01-21 22:15:00,1488.16,1494.67,1482.61,1489.12,532.0
2022-01-21 22:30:00,1489.12,1489.8,1488.05,1488.73,1358.0
2022-01-21 22:45:00,1488.73,1493.92,1486.98,1492.17,463.0
2022-01-21 23:00:00,1492.17,1494.38,1486.35,1488.57,974.0
2022-01-21 23:15:00,1488.57,1495.27,1481.79,1488.5,939.0
2022-01-21 23:30:00,1488.5,1491.4,1477.15,1480.04,1319.0
2022-01-21 23:45:00,1480.04,1485.25,1474.98,1480.2,1126.0
2022-01-24 00:00:00,1480.2,1482.92,1474.58,1477.3,403.0
2022-01-24 00:15:00,1477.3,1486.44,1474.19,1483.31,552.0
2022-01-24 00:30:00,1483.31,1490.04,1466.01,1472.69,707.0
2022-01-24 00:45:00,1472.69,1475.0,1469.75,1472.06,1025.0
2022-01-24 01:00:00,1472.06,1475.23,1470.24,1473.42,759.0
2022-01-24 01:15:00,1473.42,1482.2,1472.9,1481.68,616.0
2022-01-24 01:30:00,1481.68,1481.76,1480.24,1480.32,1245.0
2022-01-24 01:45:00,1480.32,1489.77,1478.19,1487.62,432.0
2022-01-24 02:00:00,1487.62,1491.28,1485.09,1488.74,419.0
2022-01-24 02:15:00,1488.74,1501.15,1487.26,1499.65,1326.0
2022-01-24 02:30:00,1499.65,1510.57,1494.16,1505.06,2405.0
2022-01-24 02:45:00,1505.06,1510.5,1495.15,1500.57,1153.0
2022-01-24 03:00:00,1500.57,1519.36,1490.56,1509.3,893.0
2022-01-24 03:15:00,1509.3,1514.23,1496.02,1500.93,448.0
2022-01-24 03:30:00,1500.93,1513.82,1497.93,1510.8,645.0
2022-01-24 03:45:00,1510.8,1513.48,1496.37,1499.03,1030.0
2022-01-24 04:00:00,1499.03,1501.78,1492.61,1495.36,406.0
2022-01-24 04:15:00,1495.36,1512.93,1489.48,1507.0,756.0
2022-01-24 04:30:00,1507.0,1520.59,1493.22,1506.81,578.0
2022-01-24 04:45:00,1506.81,1512.99,1493.26,1499.41,589.0
2022-01-24 05:00:00,1499.41,1499.47,1499.07,1499.13,560.0
2022-01-24 05:15:00,1499.13,1511.66,1496.43,1508.94,499.0
2022-01-24 05:30:00,1508.94,1519.58,1504.95,1515.57,465.0
2022-01-24 05:45:00,1515.57,1515.73,1510.97,1511.13,699.0
2022-01-24 06:00:00,1511.13,1518.43,1490.83,1498.08,875.0
2022-01-24 06:15:00,1498.08,1500.88,1496.75,1499.55,434.0
2022-01-24 06:30:00,1499.55,1507.54,1495.68,1503.66,690.0
2022-01-24 06:45:00,1503.66,1521.98,1494.02,1512.29,639.0
2022-01-24 07:00:00,1512.29,1530.1,1502.4,1520.15,908.0
2022-01-24 07:15:00,1520.15,1526.4,1506.15,1512.37,1847.0
2022-01-24 07:30:00,1512.37,1519.63,1509.54,1516.8,668.0
2022-01-24 07:45:00,1516.8,1518.38,1515.0,1516.59,1086.0
2022-01-24 08:00:00,1516.59,1526.4,1506.82,1516.63,2839.0
2022-01-24 08:15:00,1516.63,1518.15,1515.54,1517.07,585.0
2022-01-24 08:30:00,1517.07,1519.83,1513.18,1515.93,451.0
2022-01-24 08:45:00,1515.93,1529.88,1510.65,1524.57,585.0
2022-01-24 09:00:00,1524.57,1527.05,1519.54,1522.02,475.0
2022-01-24 09:15:00,1522.02,1522.22,1513.98,1514.18,1036.0
2022-01-24 09:30:00,1514.18,1522.68,1493.8,1502.23,524.0
2022-01-24 09:45:00,1502.23,1508.81,1496.76,1503.33,481.0
2022-01-24 10:00:00,1503.33,1511.55,1500.84,1509.05,465.0
2022-01-24 10:15:00,1509.05,1522.98,1506.86,1520.77,479.0
2022-01-24 10:30:00,1520.77,1520.96,1516.99,1517.18,613.0
2022-01-24 10:45:00,1517.18,1526.36,1514.06,1523.23,563.0
2022-01-24 11:00:00,1523.23,1532.24,1519.17,1528.17,1057.0
2022-01-24 11:15:00,1528.17,1534.02,1518.02,1523.85,655.0
2022-01-24 11:30:00,1523.85,1527.38,1520.76,1524.29,403.0
2022-01-24 11:45:00,1524.29,1533.55,1522.64,1531.88,532.0
2022-01-24 12:00:00,1531.88,1543.99,1529.61,1541.7,600.0
2022-01-24 12:15:00,1541.7,1544.02,1537.64,1539.96,713.0
2022-01-24 12:30:00,1539.96,1544.24,1533.2,1537.48,533.0
2022-01-24 12:45:00,1537.48,1539.91,1532.83,1535.25,1108.0
2022-01-24 13:00:00,1535.25,1535.7,1533.15,1533.59,1148.0
2022-01-24 13:15:00,1533.59,1534.6,1527.18,1528.18,624.0
2022-01-24 13:30:00,1528.18,1537.72,1524.29,1533.82,560.0
2022-01-24 13:45:00,1533.82,1544.25,1532.92,1543.34,402.0
2022-01-24 14:00:00,1543.34,1549.62,1524.59,1530.82,740.0
2022-01-24 14:15:00,1530.82,1531.51,1525.18,1525.87,1108.0
2022-01-24 14:30:00,1525.87,1529.03,1521.94,1525.1,436.0
2022-01-24 14:45:00,1525.1,1533.65,1496.72,1505.15,923.0
2022-01-24 15:00:00,1505.15,1535.04,1504.88,1534.77,975.0
2022-01-24 15:15:00,1534.77,1535.01,1493.15,1493.39,3141.0
2022-01-24 15:30:00,1493.39,1494.07,1472.29,1472.97,3318.0
2022-01-24 15:45:00,1472.97,1474.0,1469.02,1470.05,1341.0
2022-01-24 16:00:00,1470.05,1473.53,1460.74,1464.21,3450.0
2022-01-24 16:15:00,1464.21,1479.59,1460.03,1475.38,851.0
2022-01-24 16:30:00,1475.38,1495.69,1474.29,1494.58,1366.0
2022-01-24 16:45:00,1494.58,1514.5,1484.35,1504.2,1456.0
2022-01-24 17:00:00,1504.2,1506.72,1503.91,1506.43,1351.0
2022-01-24 17:15:00,1506.43,1513.11,1502.77,1509.45,3801.0
2022-01-24 17:30:00,1509.45,1525.06,1507.47,1523.06,772.0
2022-01-24 17:45:00,1523.06,1538.01,1521.72,1536.66,792.0
2022-01-24 18:00:00,1536.66,1550.7,1533.97,1547.99,969.0
2022-01-24 18:15:00,1547.99,1564.96,1539.47,1556.4,1338.0
2022-01-24 18:30:00,1556.4,1558.18,1542.18,1543.96,1106.0
2022-01-24 18:45:00,1543.96,1552.42,1542.01,1550.46,2130.0
2022-01-24 19:00:00,1550.46,1550.6,1550.15,1550.28,871.0
2022-01-24 19:15:00,1550.28,1565.84,1542.23,1557.74,1105.0
2022-01-24 19:30:00,1557.74,1561.72,1538.82,1542.76,914.0
2022-01-24 19:45:00,1542.76,1543.03,1538.79,1539.06,1128.0
2022-01-24 20:00:00,1539.06,1564.42,1536.97,1562.29,2423.0
2022-01-24 20:15:00,1562.29,1590.67,1560.07,1588.4,2610.0
2022-01-24 20:30:00,1588.4,1602.73,1587.9,1602.22,814.0
2022-01-24 20:45:00,1602.22,1620.14,1599.21,1617.1,1301.0
2022-01-24 21:00:00,1617.1,1619.37,1610.12,1612.39,1021.0
2022-01-24 21:15:00,1612.39,1617.23,1599.56,1604.38,2278.0
2022-01-24 21:30:00,1604.38,1608.51,1591.02,1595.13,1311.0
2022-01-24 21:45:00,1595.13,1601.07,1594.12,1600.05,810.0
2022-01-24 22:00:00,1600.05,1614.85,1598.77,1613.56,1069.0
2022-01-24 22:15:00,1613.56,1629.79,1611.51,1627.73,800.0
2022-01-24 22:30:00,1627.73,1630.58,1618.89,1621.73,2066.0
2022-01-24 22:45:00,1621.73,1626.92,1615.83,1621.03,991.0
2022-01-24 23:00:00,1621.03,1626.61,1602.51,1608.05,1149.0
2022-01-24 23:15:00,1608.05,1613.31,1577.61,1582.79,1983.0
2022-01-24 23:30:00,1582.79,1584.13,1578.47,1579.81,2161.0
2022-01-24 23:45:00,1579.81,1582.3,1577.5,1580.0,753.0
2022-01-25 00:00:00,1580.0,1581.17,1577.52,1578.7,1793.0
2022-01-25 00:15:00,1578.7,1581.3,1571.97,1574.57,859.0
2022-01-25 00:30:00,1574.57,1577.88,1533.23,1536.47,1920.0
2022-01-25 00:45:00,1536.47,1561.96,1534.38,1559.85,1758.0
2022-01-25 01:00:00,1559.85,1565.08,1554.76,1560.0,1717.0
2022-01-25 01:15:00,1560.0,1564.85,1555.02,1559.87,1800.0
2022-01-25 01:30:00,1559.87,1564.3,1551.85,1556.27,922.0
2022-01-25 01:45:00,1556.27,1557.72,1537.0,1538.43,806.0
2022-01-25 02:00:00,1538.43,1540.59,1533.8,1535.96,1212.0
2022-01-25 02:15:00,1535.96,1538.65,1527.32,1530.0,3096.0
2022-01-25 02:30:00,1530.0,1534.49,1522.71,1527.19,3815.0
2022-01-25 02:45:00,1527.19,1530.11,1523.4,1526.32,1488.0
2022-01-25 03:00:00,1526.32,1531.62,1513.85,1519.12,531.0
2022-01-25 03:15:00,1519.12,1520.34,1512.1,1513.32,466.0
2022-01-25 03:30:00,1513.32,1514.49,1505.13,1506.3,425.0
2022-01-25 03:45:00,1506.3,1515.48,1500.29,1509.46,471.0
2022-01-25 04:00:00,1509.46,1512.06,1507.13,1509.73,454.0
2022-01-25 04:15:00,1509.73,1521.35,1502.79,1514.39,788.0
2022-01-25 04:30:00,1514.39,1515.62,1511.55,1512.77,406.0
2022-01-25 04:45:00,1512.77,1518.47,1497.46,1503.12,535.0
2022-01-25 05:00:00,1503.12,1506.15,1493.49,1496.51,440.0
2022-01-25 05:15:00,1496.51,1506.37,1477.3,1487.1,665.0
2022-01-25 05:30:00,1487.1,1497.13,1486.75,1496.78,436.0
2022-01-25 05:45:00,1496.78,1501.08,1491.86,1496.16,449.0
2022-01-25 06:00:00,1496.16,1505.98,1488.79,1498.59,1423.0
2022-01-25 06:15:00,1498.59,1511.04,1495.51,1507.94,1356.0
2022-01-25 06:30:00,1507.94,1519.7,1502.68,1514.41,782.0
2022-01-25 06:45:00,1514.41,1526.63,1506.45,1518.65,849.0
2022-01-25 07:00:00,1518.65,1532.94,1516.2,1530.47,556.0
2022-01-25 07:15:00,1530.47,1541.51,1529.42,1540.45,684.0
2022-01-25 07:30:00,1540.45,1546.86,1535.49,1541.9,892.0
2022-01-25 07:45:00,1541.9,1545.33,1525.6,1529.0,1057.0
2022-01-25 08:00:00,1529.0,1532.14,1515.03,1518.15,596.0
2022-01-25 08:15:00,1518.15,1526.91,1502.01,1510.73,426.0
2022-01-25 08:30:00,1510.73,1513.19,1503.78,1506.23,500.0
2022-01-25 08:45:00,1506.23,1510.49,1502.21,1506.47,607.0
2022-01-25 09:00:00,1506.47,1515.16,1490.75,1499.4,673.0
2022-01-25 09:15:00,1499.4,1499.86,1494.11,1494.56,1160.0
2022-01-25 09:30:00,1494.56,1495.34,1483.03,1483.8,719.0
2022-01-25 09:45:00,1483.8,1486.74,1476.83,1479.76,592.0
2022-01-25 10:00:00,1479.76,1485.05,1470.08,1475.36,494.0
2022-01-25 10:15:00,1475.36,1477.13,1474.41,1476.18,870.0
2022-01-25 10:30:00,1476.18,1476.97,1465.46,1466.24,1370.0
2022-01-25 10:45:00,1466.24,1468.48,1462.28,1464.51,546.0
2022-01-25 11:00:00,1464.51,1465.24,1464.31,1465.03,422.0
2022-01-25 11:15:00,1465.03,1466.58,1458.09,1459.63,458.0
2022-01-25 11:30:00,1459.63,1472.67,1454.21,1467.21,869.0
2022-01-25 11:45:00,1467.21,1476.16,1462.05,1470.99,1257.0
2022-01-25 12:00:00,1470.99,1476.25,1469.16,1474.43,1007.0
2022-01-25 12:15:00,1474.43,1482.3,1454.69,1462.49,456.0
2022-01-25 12:30:00,1462.49,1463.15,1462.02,1462.67,549.0
2022-01-25 12:45:00,1462.67,1475.91,1459.89,1473.1,684.0
2022-01-25 13:00:00,1473.1,1474.51,1470.7,1472.1,1408.0
2022-01-25 13:15:00,1472.1,1473.98,1470.8,1472.68,1044.0
2022-01-25 13:30:00,1472.68,1476.45,1465.01,1468.76,1123.0
2022-01-25 13:45:00,1468.76,1470.09,1465.85,1467.18,1257.0
2022-01-25 14:00:00,1467.18,1470.19,1456.09,1459.08,1028.0
2022-01-25 14:15:00,1459.08,1463.7,1434.99,1439.55,1040.0
2022-01-25 14:30:00,1439.55,1460.51,1433.01,1453.9,1527.0
2022-01-25 14:45:00,1453.9,1468.73,1453.58,1468.4,1706.0
2022-01-25 15:00:00,1468.4,1468.68,1465.93,1466.22,814.0
2022-01-25 15:15:00,1466.22,1475.28,1463.77,1472.82,1593.0
2022-01-25 15:30:00,1472.82,1480.38,1467.47,1475.02,1968.0
2022-01-25 15:45:00,1475.02,1477.07,1468.74,1470.79,1441.0
2022-01-25 16:00:00,1470.79,1474.96,1447.44,1451.56,763.0
2022-01-25 16:15:00,1451.56,1455.51,1438.36,1442.29,1104.0
2022-01-25 16:30:00,1442.29,1444.68,1441.61,1444.0,2101.0
2022-01-25 16:45:00,1444.0,1445.19,1433.95,1435.13,1040.0
2022-01-25 17:00:00,1435.13,1435.97,1418.55,1419.38,2482.0
2022-01-25 17:15:00,1419.38,1422.85,1410.94,1414.4,778.0
2022-01-25 17:30:00,1414.4,1422.44,1411.32,1419.34,856.0
2022-01-25 17:45:00,1419.34,1441.29,1418.03,1439.95,758.0
2022-01-25 18:00:00,1439.95,1442.8,1438.69,1441.54,1119.0
2022-01-25 18:15:00,1441.54,1450.89,1436.12,1445.45,763.0
2022-01-25 18:30:00,1445.45,1450.05,1442.8,1447.39,2247.0
2022-01-25 18:45:00,1447.39,1448.54,1442.29,1443.44,1341.0
2022-01-25 19:00:00,1443.44,1458.95,1433.11,1448.58,1208.0
2022-01-25 19:15:00,1448.58,1454.59,1446.51,1452.52,1686.0
2022-01-25 19:30:00,1452.52,1463.89,1448.19,1459.55,1259.0
2022-01-25 19:45:00,1459.55,1460.29,1452.65,1453.39,1015.0
2022-01-25 20:00:00,1453.39,1460.35,1438.37,1445.29,1625.0
2022-01-25 20:15:00,1445.29,1455.6,1444.66,1454.96,3908.0
2022-01-25 20:30:00,1454.96,1456.82,1453.97,1455.83,1047.0
2022-01-25 20:45:00,1455.83,1456.46,1447.15,1447.78,3628.0
2022-01-25 21:00:00,1447.78,1450.86,1446.77,1449.85,889.0
2022-01-25 21:15:00,1449.85,1452.54,1442.87,1445.55,1329.0
2022-01-25 21:30:00,1445.55,1455.04,1439.32,1448.79,3350.0
2022-01-25 21:45:00,1448.79,1453.04,1424.23,1428.41,2767.0
2022-01-25 22:00:00,1428.41,1435.82,1397.23,1404.52,3455.0
2022-01-25 22:15:00,1404.52,1405.62,1395.84,1396.93,776.0
2022-01-25 22:30:00,1396.93,1403.67,1390.66,1397.4,1844.0
2022-01-25 22:45:00,1397.4,1402.53,1396.98,1402.11,894.0
2022-01-25 23:00:00,1402.11,1405.58,1384.04,1387.48,1279.0
2022-01-25 23:15:00,1387.48,1392.17,1377.55,1382.23,1557.0
2022-01-25 23:30:00,1382.23,1389.27,1373.29,1380.33,899.0
2022-01-25 23:45:00,1380.33,1386.33,1374.77,1380.78,433.0
2022-01-26 00:00:00,1380.78,1390.57,1374.46,1384.23,989.0
2022-01-26 00:15:00,1384.23,1391.22,1381.09,1388.07,987.0
2022-01-26 00:30:00,1388.07,1399.76,1380.62,1392.28,663.0
2022-01-26 00:45:00,1392.28,1413.96,1384.28,1405.89,933.0
2022-01-26 01:00:00,1405.89,1405.94,1399.86,1399.91,449.0
2022-01-26 01:15:00,1399.91,1405.75,1397.51,1403.34,650.0
2022-01-26 01:30:00,1403.34,1410.52,1402.81,1409.99,948.0
2022-01-26 01:45:00,1409.99,1415.44,1399.14,1404.56,863.0
2022-01-26 02:00:00,1404.56,1412.01,1397.43,1404.87,536.0
2022-01-26 02:15:00,1404.87,1405.87,1400.37,1401.37,586.0
2022-01-26 02:30:00,1401.37,1410.07,1394.72,1403.41,423.0
2022-01-26 02:45:00,1403.41,1406.94,1398.12,1401.65,573.0
2022-01-26 03:00:00,1401.65,1404.67,1399.74,1402.76,579.0
2022-01-26 03:15:00,1402.76,1402.87,1396.75,1396.86,631.0
2022-01-26 03:30:00,1396.86,1406.83,1396.12,1406.09,491.0
2022-01-26 03:45:00,1406.09,1411.71,1397.62,1403.23,837.0
2022-01-26 04:00:00,1403.23,1424.16,1398.19,1419.07,752.0
2022-01-26 04:15:00,1419.07,1433.31,1415.72,1429.94,1071.0
2022-01-26 04:30:00,1429.94,1434.06,1417.96,1422.05,548.0
2022-01-26 04:45:00,1422.05,1422.6,1409.67,1410.21,921.0
2022-01-26 05:00:00,1410.21,1418.06,1406.32,1414.16,536.0
2022-01-26 05:15:00,1414.16,1423.11,1406.49,1415.44,980.0
2022-01-26 05:30:00,1415.44,1416.1,1406.25,1406.91,1072.0
2022-01-26 05:45:00,1406.91,1422.94,1398.76,1414.75,479.0
2022-01-26 06:00:00,1414.75,1420.54,1411.92,1417.7,837.0
2022-01-26 06:15:00,1417.7,1418.87,1407.76,1408.92,810.0
2022-01-26 06:30:00,1408.92,1413.89,1397.24,1402.19,424.0
2022-01-26 06:45:00,1402.19,1404.35,1395.05,1397.2,1076.0
2022-01-26 07:00:00,1397.2,1398.78,1394.6,1396.18,1348.0
2022-01-26 07:15:00,1396.18,1397.39,1387.23,1388.44,463.0
2022-01-26 07:30:00,1388.44,1390.09,1378.43,1380.08,757.0
2022-01-26 07:45:00,1380.08,1381.49,1373.93,1375.34,1697.0
